1991-05-03	112.46	113.17	112.3	112.41	-0.6672004270082733	4230.0	2386000.0	
1991-05-06	111.65	112.41	111.57	111.61	-0.7167816503897475	2764.0	1423000.0	
1991-05-07	110.8	110.9	110.8	110.82	-0.7128677134091376	1875.0	907000.0	
1991-05-08	110.16	110.82	110.0	110.03	-0.7179860038171335	423.0	375000.0	
1991-05-09	109.36	110.12	109.31	109.29	-0.6770976301582897	2255.0	1220000.0	
1991-05-10	108.61	109.4	108.53	108.53	-0.7002672072238137	249.0	313000.0	
1991-05-13	107.88	107.88	107.74	107.84	-0.6398367952522234	235.0	182000.0	
1991-05-14	107.21	107.84	107.06	107.19	-0.6063998507323498	267.0	185000.0	
1991-05-15	106.56	106.6	106.42	106.57	-0.5817772356197847	390.0	307000.0	
1991-05-16	105.83	105.86	105.69	105.77	-0.7563581355771931	3108.0	1445000.0	
1991-05-17	105.12	106.75	104.96	106.75	0.9180327868852496	20192.0	7633000.0	
1991-05-20	107.76	107.82	106.71	107.82	0.9923947319606689	863.0	924000.0	
1991-05-21	108.89	108.89	108.62	108.81	0.9098428453267247	771.0	1309000.0	
1991-05-22	109.71	109.82	108.11	108.25	-0.5173210161662839	18677.0	7967000.0	
1991-05-23	107.52	109.16	107.35	109.08	0.7609094242757594	5609.0	2770000.0	
1991-05-24	110.07	110.08	109.82	110.08	0.9084302325581396	1024.0	661000.0	
1991-05-27	111.05	111.07	109.47	110.66	0.524127959515632	8619.0	3827000.0	
1991-05-28	111.61	111.68	111.36	111.68	0.9133237822349661	1630.0	970000.0	
1991-05-29	112.75	112.75	111.67	112.75	0.9490022172948942	530.0	1320000.0	
1991-05-30	113.74	113.82	112.77	113.82	0.9400808293797164	388.0	753000.0	
1991-05-31	114.83	114.83	113.84	114.83	0.8795610903074155	1211.0	1470000.0	
1991-06-03	115.9	115.97	114.89	115.97	0.9830128481503843	954.0	1643000.0	
1991-06-04	117.12	117.12	116.83	117.12	0.9818989071038299	3603.0	2018000.0	
1991-06-05	118.17	118.17	117.14	118.17	0.8885503935008862	308.0	279000.0	
1991-06-06	119.26	119.33	118.17	119.35	0.9886887306242085	266.0	160000.0	
1991-06-07	120.46	120.47	119.35	120.47	0.9296920395119155	100.0	83000.0	
1991-06-10	121.65	121.67	120.47	121.67	0.9862743486479846	400.0	458000.0	
1991-06-11	122.89	122.89	121.67	122.89	0.9927577508340782	543.0	375000.0	
1991-06-12	123.9	124.11	122.89	124.11	0.9829989525420989	1372.0	735000.0	
1991-06-13	125.33	125.34	123.65	125.34	0.981330780277648	20868.0	1.1563E7	
1991-06-14	124.47	126.34	124.47	124.53	-0.6504456757407873	6633.0	3541000.0	
1991-06-17	125.63	125.77	123.54	125.77	0.985926691579864	6933.0	4056000.0	
1991-06-18	127.03	127.03	126.67	127.03	0.9918916791309179	2030.0	1015000.0	
1991-06-19	128.12	128.29	127.03	128.29	0.9821498168212573	1481.0	744000.0	
1991-06-20	129.55	129.57	129.21	129.57	0.9878829976074718	2299.0	1321000.0	
1991-06-21	130.72	130.86	128.81	130.86	0.9857863365428857	13613.0	7746000.0	
1991-06-24	132.1	132.17	131.8	132.17	0.9911477642430007	1960.0	1657000.0	
1991-06-25	133.48	133.49	132.17	133.49	0.9888381152146389	1624.0	1296000.0	
1991-06-26	134.83	134.83	133.49	134.83	0.9938440999777522	3409.0	2149000.0	
1991-06-27	136.04	136.19	134.83	136.19	0.9986048902268782	4497.0	2521000.0	
1991-06-28	137.41	137.56	136.19	137.56	0.9959290491421958	4935.0	3032000.0	
1991-07-01	136.64	138.62	136.56	136.85	-0.5188162221410362	22940.0	1.2469E7	
1991-07-02	135.91	135.96	135.69	135.96	-0.6546042953809844	2838.0	3794000.0	
1991-07-03	135.28	135.96	134.98	135.27	-0.5100909292526041	2715.0	1818000.0	
1991-07-04	136.63	136.63	134.19	136.63	0.9953890068066934	13394.0	8095000.0	
1991-07-05	136.01	137.68	135.9	135.96	-0.49279199764635734	14540.0	9394000.0	
1991-07-08	135.26	135.28	134.93	135.28	-0.5026611472501529	5874.0	2925000.0	
1991-07-09	136.56	136.57	134.31	134.64	-0.4753416518122511	8442.0	4174000.0	
1991-07-10	134.4	135.6	133.72	133.99	-0.4851108291663387	6023.0	2894000.0	
1991-07-11	133.22	133.99	133.13	133.38	-0.45733993102415177	5073.0	2417000.0	
1991-07-12	132.8	133.38	132.42	132.8	-0.43674698795179523	3144.0	1484000.0	
1991-07-15	133.9	134.1	131.87	133.14	0.2553702869160095	11938.0	5534000.0	
1991-07-16	134.39	134.47	133.14	134.47	0.9890681936491504	2796.0	1328000.0	
1991-07-17	135.81	135.81	135.39	135.81	0.9866725572491006	660.0	397000.0	
1991-07-18	137.17	137.17	135.81	137.17	0.9914704381424402	847.0	464000.0	
1991-07-19	137.66	138.54	136.66	136.7	-0.3438185808339421	10823.0	5242000.0	
1991-07-22	138.07	138.07	136.7	138.07	0.9922503078148799	2764.0	1423000.0	
1991-07-23	139.35	139.39	138.07	139.39	0.9469832843102041	7241.0	3548000.0	
1991-07-24	140.66	140.74	138.69	140.68	0.9169746943417831	5988.0	2901000.0	
1991-07-25	140.2	141.01	139.99	140.19	-0.3495256437691769	8390.0	4080000.0	
1991-07-26	140.11	141.46	139.27	140.66	0.33413905872316146	9279.0	4520000.0	
1991-07-29	141.22	141.72	140.81	141.52	0.6076879592990486	4771.0	2350000.0	
1991-07-30	142.39	142.45	141.39	142.39	0.6109979633401055	5601.0	2718000.0	
1991-07-31	143.72	143.8	142.39	143.8	0.9805285118219922	4051.0	1993000.0	
1991-08-01	145.12	145.24	143.8	145.24	0.9914624070503977	4731.0	2310000.0	
1991-08-02	146.49	146.68	145.44	146.68	0.9817289337332953	11744.0	5825000.0	
